dataset,modelId,label,action,outcome,result,entryScore,confidence,grade,risk,distanceAtCommit
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,71,73,B,Low,23.119999999995343
Genesis-019,six_minute_commit,6m Commit,OVER,UNDER,loss,71,73,B,Low,23.119999999995343
Genesis-019,late_catch,Late Catch,OVER,UNDER,loss,71,73,B,Low,23.119999999995343
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,71,73,B,Low,23.119999999995343
Genesis-019,snapback_reversal,Snapback Guard,OVER,UNDER,loss,71,73,B,Low,23.119999999995343
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,71,73,B,Low,23.119999999995343
Genesis-019,meta_judge,Meta Judge,OVER,UNDER,loss,71,73,B,Low,23.119999999995343
Genesis-019,core_v30,Core V30,UNDER,UNDER,win,18,82,B+,Low,-72.04000000000087
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,18,82,B+,Low,-72.04000000000087
Genesis-019,v32_regime,V32 Regime,UNDER,UNDER,win,18,82,B+,Low,-72.04000000000087
Genesis-019,v33_pro,V33 Pro Trader,UNDER,UNDER,win,18,82,B+,Low,-72.04000000000087
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,18,82,B+,Low,-72.04000000000087
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,18,82,B+,Low,-72.04000000000087
Genesis-019,trend_continuation,Trend Follow,UNDER,UNDER,win,18,82,B+,Low,-72.04000000000087
Genesis-019,snapback_reversal,Snapback Guard,UNDER,UNDER,win,18,82,B+,Low,-72.04000000000087
Genesis-019,odds_pressure,Odds Pressure,UNDER,UNDER,win,18,82,B+,Low,-72.04000000000087
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,18,82,B+,Low,-72.04000000000087
Genesis-019,core_v30,Core V30,OVER,UNDER,loss,85,82,A,Low,78.69000000000233
Genesis-019,v31_active,V31 Active,OVER,UNDER,loss,85,82,A,Low,78.69000000000233
Genesis-019,v32_regime,V32 Regime,OVER,UNDER,loss,85,82,A,Low,78.69000000000233
Genesis-019,v33_pro,V33 Pro Trader,OVER,UNDER,loss,85,82,A,Low,78.69000000000233
Genesis-019,six_minute_commit,6m Commit,OVER,UNDER,loss,85,82,A,Low,78.69000000000233
Genesis-019,late_catch,Late Catch,OVER,UNDER,loss,85,82,A,Low,78.69000000000233
Genesis-019,trend_continuation,Trend Follow,OVER,UNDER,loss,85,82,A,Low,78.69000000000233
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,85,82,A,Low,78.69000000000233
Genesis-019,odds_pressure,Odds Pressure,OVER,UNDER,loss,85,82,A,Low,78.69000000000233
Genesis-019,meta_judge,Meta Judge,OVER,UNDER,loss,85,82,A,Low,78.69000000000233
Genesis-019,core_v30,Core V30,SKIP,OVER,skipped,34,67,C,Low,-26.479999999995925
Genesis-019,v31_active,V31 Active,SKIP,OVER,skipped,34,67,C,Low,-26.479999999995925
Genesis-019,v32_regime,V32 Regime,SKIP,OVER,skipped,34,67,C,Low,-26.479999999995925
Genesis-019,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,34,67,C,Low,-26.479999999995925
Genesis-019,six_minute_commit,6m Commit,SKIP,OVER,skipped,34,67,C,Low,-26.479999999995925
Genesis-019,late_catch,Late Catch,SKIP,OVER,skipped,34,67,C,Low,-26.479999999995925
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,34,67,C,Low,-26.479999999995925
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,34,67,C,Low,-26.479999999995925
Genesis-019,odds_pressure,Odds Pressure,SKIP,OVER,skipped,34,67,C,Low,-26.479999999995925
Genesis-019,meta_judge,Meta Judge,SKIP,OVER,skipped,34,67,C,Low,-26.479999999995925
Genesis-019,core_v30,Core V30,OVER,OVER,win,79,80,B+,Low,29.5
Genesis-019,v31_active,V31 Active,OVER,OVER,win,79,80,B+,Low,29.5
Genesis-019,v32_regime,V32 Regime,OVER,OVER,win,79,80,B+,Low,29.5
Genesis-019,v33_pro,V33 Pro Trader,OVER,OVER,win,79,80,B+,Low,29.5
Genesis-019,six_minute_commit,6m Commit,OVER,OVER,win,79,80,B+,Low,29.5
Genesis-019,late_catch,Late Catch,OVER,OVER,win,79,80,B+,Low,29.5
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,79,80,B+,Low,29.5
Genesis-019,snapback_reversal,Snapback Guard,OVER,OVER,win,79,80,B+,Low,29.5
Genesis-019,odds_pressure,Odds Pressure,OVER,OVER,win,79,80,B+,Low,29.5
Genesis-019,meta_judge,Meta Judge,OVER,OVER,win,79,80,B+,Low,29.5
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,25,77,B+,Low,-37.25999999999476
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,25,77,B+,Low,-37.25999999999476
Genesis-019,v32_regime,V32 Regime,UNDER,UNDER,win,25,77,B+,Low,-37.25999999999476
Genesis-019,v33_pro,V33 Pro Trader,UNDER,UNDER,win,25,77,B+,Low,-37.25999999999476
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,25,77,B+,Low,-37.25999999999476
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,25,77,B+,Low,-37.25999999999476
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,25,77,B+,Low,-37.25999999999476
Genesis-019,snapback_reversal,Snapback Guard,UNDER,UNDER,win,25,77,B+,Low,-37.25999999999476
Genesis-019,odds_pressure,Odds Pressure,UNDER,UNDER,win,25,77,B+,Low,-37.25999999999476
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,25,77,B+,Low,-37.25999999999476
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,38,63,C,Low,-49.00999999999476
Genesis-019,v31_active,V31 Active,SKIP,UNDER,skipped,38,63,C,Low,-49.00999999999476
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,38,63,C,Low,-49.00999999999476
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,38,63,C,Low,-49.00999999999476
Genesis-019,six_minute_commit,6m Commit,SKIP,UNDER,skipped,38,63,C,Low,-49.00999999999476
Genesis-019,late_catch,Late Catch,SKIP,UNDER,skipped,38,63,C,Low,-49.00999999999476
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,38,63,C,Low,-49.00999999999476
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,38,63,C,Low,-49.00999999999476
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,38,63,C,Low,-49.00999999999476
Genesis-019,meta_judge,Meta Judge,SKIP,UNDER,skipped,38,63,C,Low,-49.00999999999476
Genesis-019,core_v30,Core V30,OVER,OVER,win,87,82,A,Low,42.270000000004075
Genesis-019,v31_active,V31 Active,OVER,OVER,win,87,82,A,Low,42.270000000004075
Genesis-019,v32_regime,V32 Regime,OVER,OVER,win,87,82,A,Low,42.270000000004075
Genesis-019,v33_pro,V33 Pro Trader,OVER,OVER,win,87,82,A,Low,42.270000000004075
Genesis-019,six_minute_commit,6m Commit,OVER,OVER,win,87,82,A,Low,42.270000000004075
Genesis-019,late_catch,Late Catch,OVER,OVER,win,87,82,A,Low,42.270000000004075
Genesis-019,trend_continuation,Trend Follow,OVER,OVER,win,87,82,A,Low,42.270000000004075
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,87,82,A,Low,42.270000000004075
Genesis-019,odds_pressure,Odds Pressure,OVER,OVER,win,87,82,A,Low,42.270000000004075
Genesis-019,meta_judge,Meta Judge,OVER,OVER,win,87,82,A,Low,42.270000000004075
Genesis-019,core_v30,Core V30,SKIP,OVER,skipped,60,52,D,Medium,7.870000000002619
Genesis-019,v31_active,V31 Active,SKIP,OVER,skipped,60,52,D,Medium,7.870000000002619
Genesis-019,v32_regime,V32 Regime,SKIP,OVER,skipped,60,52,D,Medium,7.870000000002619
Genesis-019,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,60,52,D,Medium,7.870000000002619
Genesis-019,six_minute_commit,6m Commit,SKIP,OVER,skipped,60,52,D,Medium,7.870000000002619
Genesis-019,late_catch,Late Catch,SKIP,OVER,skipped,60,52,D,Medium,7.870000000002619
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,60,52,D,Medium,7.870000000002619
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,60,52,D,Medium,7.870000000002619
Genesis-019,odds_pressure,Odds Pressure,SKIP,OVER,skipped,60,52,D,Medium,7.870000000002619
Genesis-019,meta_judge,Meta Judge,SKIP,OVER,skipped,60,52,D,Medium,7.870000000002619
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,52,52,F,Low,-8.19999999999709
Genesis-019,v31_active,V31 Active,SKIP,UNDER,skipped,52,52,F,Low,-8.19999999999709
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,52,52,F,Low,-8.19999999999709
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,52,52,F,Low,-8.19999999999709
Genesis-019,six_minute_commit,6m Commit,SKIP,UNDER,skipped,52,52,F,Low,-8.19999999999709
Genesis-019,late_catch,Late Catch,SKIP,UNDER,skipped,52,52,F,Low,-8.19999999999709
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,52,52,F,Low,-8.19999999999709
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,52,52,F,Low,-8.19999999999709
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,52,52,F,Low,-8.19999999999709
Genesis-019,meta_judge,Meta Judge,SKIP,UNDER,skipped,52,52,F,Low,-8.19999999999709
Genesis-019,core_v30,Core V30,OVER,UNDER,loss,89,82,A,Low,49.69999999999709
Genesis-019,v31_active,V31 Active,OVER,UNDER,loss,89,82,A,Low,49.69999999999709
Genesis-019,v32_regime,V32 Regime,OVER,UNDER,loss,89,82,A,Low,49.69999999999709
Genesis-019,v33_pro,V33 Pro Trader,OVER,UNDER,loss,89,82,A,Low,49.69999999999709
Genesis-019,six_minute_commit,6m Commit,OVER,UNDER,loss,89,82,A,Low,49.69999999999709
Genesis-019,late_catch,Late Catch,OVER,UNDER,loss,89,82,A,Low,49.69999999999709
Genesis-019,trend_continuation,Trend Follow,OVER,UNDER,loss,89,82,A,Low,49.69999999999709
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,89,82,A,Low,49.69999999999709
Genesis-019,odds_pressure,Odds Pressure,OVER,UNDER,loss,89,82,A,Low,49.69999999999709
Genesis-019,meta_judge,Meta Judge,OVER,UNDER,loss,89,82,A,Low,49.69999999999709
Genesis-019,core_v30,Core V30,SKIP,OVER,skipped,65,66,C,Medium,15.809999999997672
Genesis-019,v31_active,V31 Active,SKIP,OVER,skipped,65,66,C,Medium,15.809999999997672
Genesis-019,v32_regime,V32 Regime,SKIP,OVER,skipped,65,66,C,Medium,15.809999999997672
Genesis-019,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,65,66,C,Medium,15.809999999997672
Genesis-019,six_minute_commit,6m Commit,SKIP,OVER,skipped,65,66,C,Medium,15.809999999997672
Genesis-019,late_catch,Late Catch,SKIP,OVER,skipped,65,66,C,Medium,15.809999999997672
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,65,66,C,Medium,15.809999999997672
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,65,66,C,Medium,15.809999999997672
Genesis-019,odds_pressure,Odds Pressure,SKIP,OVER,skipped,65,66,C,Medium,15.809999999997672
Genesis-019,meta_judge,Meta Judge,SKIP,OVER,skipped,65,66,C,Medium,15.809999999997672
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,75,67,C,Medium,9.450000000004366
Genesis-019,v31_active,V31 Active,SKIP,UNDER,skipped,75,67,C,Medium,9.450000000004366
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,75,67,C,Medium,9.450000000004366
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,75,67,C,Medium,9.450000000004366
Genesis-019,six_minute_commit,6m Commit,SKIP,UNDER,skipped,75,67,C,Medium,9.450000000004366
Genesis-019,late_catch,Late Catch,SKIP,UNDER,skipped,75,67,C,Medium,9.450000000004366
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,75,67,C,Medium,9.450000000004366
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,75,67,C,Medium,9.450000000004366
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,75,67,C,Medium,9.450000000004366
Genesis-019,meta_judge,Meta Judge,SKIP,UNDER,skipped,75,67,C,Medium,9.450000000004366
Genesis-019,core_v30,Core V30,OVER,OVER,win,88,82,A,Low,71.32999999999447
Genesis-019,v31_active,V31 Active,OVER,OVER,win,88,82,A,Low,71.32999999999447
Genesis-019,v32_regime,V32 Regime,OVER,OVER,win,88,82,A,Low,71.32999999999447
Genesis-019,v33_pro,V33 Pro Trader,OVER,OVER,win,88,82,A,Low,71.32999999999447
Genesis-019,six_minute_commit,6m Commit,OVER,OVER,win,88,82,A,Low,71.32999999999447
Genesis-019,late_catch,Late Catch,OVER,OVER,win,88,82,A,Low,71.32999999999447
Genesis-019,trend_continuation,Trend Follow,OVER,OVER,win,88,82,A,Low,71.32999999999447
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,88,82,A,Low,71.32999999999447
Genesis-019,odds_pressure,Odds Pressure,OVER,OVER,win,88,82,A,Low,71.32999999999447
Genesis-019,meta_judge,Meta Judge,OVER,OVER,win,88,82,A,Low,71.32999999999447
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,29,73,B,Low,-49.88999999999942
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,29,73,B,Low,-49.88999999999942
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,29,73,B,Low,-49.88999999999942
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,29,73,B,Low,-49.88999999999942
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,29,73,B,Low,-49.88999999999942
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,29,73,B,Low,-49.88999999999942
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,29,73,B,Low,-49.88999999999942
Genesis-019,snapback_reversal,Snapback Guard,UNDER,UNDER,win,29,73,B,Low,-49.88999999999942
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,29,73,B,Low,-49.88999999999942
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,29,73,B,Low,-49.88999999999942
Genesis-019,core_v30,Core V30,UNDER,UNDER,win,22,79,B+,Low,-29.80999999999767
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,22,79,B+,Low,-29.80999999999767
Genesis-019,v32_regime,V32 Regime,UNDER,UNDER,win,22,79,B+,Low,-29.80999999999767
Genesis-019,v33_pro,V33 Pro Trader,UNDER,UNDER,win,22,79,B+,Low,-29.80999999999767
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,22,79,B+,Low,-29.80999999999767
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,22,79,B+,Low,-29.80999999999767
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,22,79,B+,Low,-29.80999999999767
Genesis-019,snapback_reversal,Snapback Guard,UNDER,UNDER,win,22,79,B+,Low,-29.80999999999767
Genesis-019,odds_pressure,Odds Pressure,UNDER,UNDER,win,22,79,B+,Low,-29.80999999999767
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,22,79,B+,Low,-29.80999999999767
Genesis-019,core_v30,Core V30,SKIP,OVER,skipped,75,77,B,Low,66.70000000000437
Genesis-019,v31_active,V31 Active,OVER,OVER,win,75,77,B,Low,66.70000000000437
Genesis-019,v32_regime,V32 Regime,OVER,OVER,win,75,77,B,Low,66.70000000000437
Genesis-019,v33_pro,V33 Pro Trader,OVER,OVER,win,75,77,B,Low,66.70000000000437
Genesis-019,six_minute_commit,6m Commit,OVER,OVER,win,75,77,B,Low,66.70000000000437
Genesis-019,late_catch,Late Catch,OVER,OVER,win,75,77,B,Low,66.70000000000437
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,75,77,B,Low,66.70000000000437
Genesis-019,snapback_reversal,Snapback Guard,OVER,OVER,win,75,77,B,Low,66.70000000000437
Genesis-019,odds_pressure,Odds Pressure,OVER,OVER,win,75,77,B,Low,66.70000000000437
Genesis-019,meta_judge,Meta Judge,OVER,OVER,win,75,77,B,Low,66.70000000000437
Genesis-019,core_v30,Core V30,UNDER,UNDER,win,13,82,A,Low,-71.59999999999854
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,13,82,A,Low,-71.59999999999854
Genesis-019,v32_regime,V32 Regime,UNDER,UNDER,win,13,82,A,Low,-71.59999999999854
Genesis-019,v33_pro,V33 Pro Trader,UNDER,UNDER,win,13,82,A,Low,-71.59999999999854
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,13,82,A,Low,-71.59999999999854
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,13,82,A,Low,-71.59999999999854
Genesis-019,trend_continuation,Trend Follow,UNDER,UNDER,win,13,82,A,Low,-71.59999999999854
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,13,82,A,Low,-71.59999999999854
Genesis-019,odds_pressure,Odds Pressure,UNDER,UNDER,win,13,82,A,Low,-71.59999999999854
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,13,82,A,Low,-71.59999999999854
Genesis-019,core_v30,Core V30,UNDER,UNDER,win,16,82,B+,Low,-43.92000000000553
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,16,82,B+,Low,-43.92000000000553
Genesis-019,v32_regime,V32 Regime,UNDER,UNDER,win,16,82,B+,Low,-43.92000000000553
Genesis-019,v33_pro,V33 Pro Trader,UNDER,UNDER,win,16,82,B+,Low,-43.92000000000553
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,16,82,B+,Low,-43.92000000000553
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,16,82,B+,Low,-43.92000000000553
Genesis-019,trend_continuation,Trend Follow,UNDER,UNDER,win,16,82,B+,Low,-43.92000000000553
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,16,82,B+,Low,-43.92000000000553
Genesis-019,odds_pressure,Odds Pressure,UNDER,UNDER,win,16,82,B+,Low,-43.92000000000553
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,16,82,B+,Low,-43.92000000000553
Genesis-019,core_v30,Core V30,OVER,OVER,win,83,82,B+,Low,65.91999999999825
Genesis-019,v31_active,V31 Active,OVER,OVER,win,83,82,B+,Low,65.91999999999825
Genesis-019,v32_regime,V32 Regime,OVER,OVER,win,83,82,B+,Low,65.91999999999825
Genesis-019,v33_pro,V33 Pro Trader,OVER,OVER,win,83,82,B+,Low,65.91999999999825
Genesis-019,six_minute_commit,6m Commit,OVER,OVER,win,83,82,B+,Low,65.91999999999825
Genesis-019,late_catch,Late Catch,OVER,OVER,win,83,82,B+,Low,65.91999999999825
Genesis-019,trend_continuation,Trend Follow,OVER,OVER,win,83,82,B+,Low,65.91999999999825
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,83,82,B+,Low,65.91999999999825
Genesis-019,odds_pressure,Odds Pressure,OVER,OVER,win,83,82,B+,Low,65.91999999999825
Genesis-019,meta_judge,Meta Judge,OVER,OVER,win,83,82,B+,Low,65.91999999999825
Genesis-019,core_v30,Core V30,SKIP,UNDER,skipped,31,69,C,Medium,-17.790000000000873
Genesis-019,v31_active,V31 Active,SKIP,UNDER,skipped,31,69,C,Medium,-17.790000000000873
Genesis-019,v32_regime,V32 Regime,SKIP,UNDER,skipped,31,69,C,Medium,-17.790000000000873
Genesis-019,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,31,69,C,Medium,-17.790000000000873
Genesis-019,six_minute_commit,6m Commit,SKIP,UNDER,skipped,31,69,C,Medium,-17.790000000000873
Genesis-019,late_catch,Late Catch,SKIP,UNDER,skipped,31,69,C,Medium,-17.790000000000873
Genesis-019,trend_continuation,Trend Follow,SKIP,UNDER,skipped,31,69,C,Medium,-17.790000000000873
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,31,69,C,Medium,-17.790000000000873
Genesis-019,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,31,69,C,Medium,-17.790000000000873
Genesis-019,meta_judge,Meta Judge,SKIP,UNDER,skipped,31,69,C,Medium,-17.790000000000873
Genesis-019,core_v30,Core V30,SKIP,OVER,skipped,68,71,B,Low,22.040000000000873
Genesis-019,v31_active,V31 Active,OVER,OVER,win,68,71,B,Low,22.040000000000873
Genesis-019,v32_regime,V32 Regime,SKIP,OVER,skipped,68,71,B,Low,22.040000000000873
Genesis-019,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,68,71,B,Low,22.040000000000873
Genesis-019,six_minute_commit,6m Commit,SKIP,OVER,skipped,68,71,B,Low,22.040000000000873
Genesis-019,late_catch,Late Catch,OVER,OVER,win,68,71,B,Low,22.040000000000873
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,68,71,B,Low,22.040000000000873
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,68,71,B,Low,22.040000000000873
Genesis-019,odds_pressure,Odds Pressure,SKIP,OVER,skipped,68,71,B,Low,22.040000000000873
Genesis-019,meta_judge,Meta Judge,SKIP,OVER,skipped,68,71,B,Low,22.040000000000873
Genesis-019,core_v30,Core V30,SKIP,OVER,skipped,68,71,B,Low,36.900000000001455
Genesis-019,v31_active,V31 Active,OVER,OVER,win,68,71,B,Low,36.900000000001455
Genesis-019,v32_regime,V32 Regime,SKIP,OVER,skipped,68,71,B,Low,36.900000000001455
Genesis-019,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,68,71,B,Low,36.900000000001455
Genesis-019,six_minute_commit,6m Commit,SKIP,OVER,skipped,68,71,B,Low,36.900000000001455
Genesis-019,late_catch,Late Catch,OVER,OVER,win,68,71,B,Low,36.900000000001455
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,68,71,B,Low,36.900000000001455
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,68,71,B,Low,36.900000000001455
Genesis-019,odds_pressure,Odds Pressure,SKIP,OVER,skipped,68,71,B,Low,36.900000000001455
Genesis-019,meta_judge,Meta Judge,SKIP,OVER,skipped,68,71,B,Low,36.900000000001455
Genesis-019,core_v30,Core V30,SKIP,OVER,skipped,40,22,F,High,68.94000000000233
Genesis-019,v31_active,V31 Active,SKIP,OVER,skipped,40,22,F,High,68.94000000000233
Genesis-019,v32_regime,V32 Regime,SKIP,OVER,skipped,40,22,F,High,68.94000000000233
Genesis-019,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,40,22,F,High,68.94000000000233
Genesis-019,six_minute_commit,6m Commit,SKIP,OVER,skipped,40,22,F,High,68.94000000000233
Genesis-019,late_catch,Late Catch,SKIP,OVER,skipped,40,22,F,High,68.94000000000233
Genesis-019,trend_continuation,Trend Follow,SKIP,OVER,skipped,40,22,F,High,68.94000000000233
Genesis-019,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,40,22,F,High,68.94000000000233
Genesis-019,odds_pressure,Odds Pressure,SKIP,OVER,skipped,40,22,F,High,68.94000000000233
Genesis-019,meta_judge,Meta Judge,SKIP,OVER,skipped,40,22,F,High,68.94000000000233
Genesis-019,core_v30,Core V30,UNDER,UNDER,win,6,82,A,Low,-71.18000000000029
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,6,82,A,Low,-71.18000000000029
Genesis-019,v32_regime,V32 Regime,UNDER,UNDER,win,6,82,A,Low,-71.18000000000029
Genesis-019,v33_pro,V33 Pro Trader,UNDER,UNDER,win,6,82,A,Low,-71.18000000000029
Genesis-019,six_minute_commit,6m Commit,UNDER,UNDER,win,6,82,A,Low,-71.18000000000029
Genesis-019,late_catch,Late Catch,UNDER,UNDER,win,6,82,A,Low,-71.18000000000029
Genesis-019,trend_continuation,Trend Follow,UNDER,UNDER,win,6,82,A,Low,-71.18000000000029
Genesis-019,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,6,82,A,Low,-71.18000000000029
Genesis-019,odds_pressure,Odds Pressure,UNDER,UNDER,win,6,82,A,Low,-71.18000000000029
Genesis-019,meta_judge,Meta Judge,UNDER,UNDER,win,6,82,A,Low,-71.18000000000029
Genesis-019,core_v30,Core V30,UNDER,UNDER,win,7,82,A,Low,-129.80999999999767
Genesis-019,v31_active,V31 Active,UNDER,UNDER,win,7,82,A,Low,-129.80999999999767
Genesis-019,v32_regime,V32 Regime,UNDER,UNDER,win,7,82,A,Low,-129.80999999999767
Genesis-019,v33_pro,V33 Pro Trader,UNDER,UNDER,win,7,82,A,Low,-129.80999999999767
